timestamp,device_id,metric_id,value,labels
2026-04-29T19:47:10.419828+02:00,taurus-7,wattmetre_power_watt,83.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.439807+02:00,taurus-7,wattmetre_power_watt,86.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.459765+02:00,taurus-7,wattmetre_power_watt,77.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.4799+02:00,taurus-7,wattmetre_power_watt,90,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.499882+02:00,taurus-7,wattmetre_power_watt,87.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.519794+02:00,taurus-7,wattmetre_power_watt,87.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.539792+02:00,taurus-7,wattmetre_power_watt,86.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.559823+02:00,taurus-7,wattmetre_power_watt,82.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.579793+02:00,taurus-7,wattmetre_power_watt,81.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.599928+02:00,taurus-7,wattmetre_power_watt,80.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.659791+02:00,taurus-7,wattmetre_power_watt,85.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.679744+02:00,taurus-7,wattmetre_power_watt,84.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.699911+02:00,taurus-7,wattmetre_power_watt,84.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.719856+02:00,taurus-7,wattmetre_power_watt,85.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.739854+02:00,taurus-7,wattmetre_power_watt,86.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.799892+02:00,taurus-7,wattmetre_power_watt,86.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.819869+02:00,taurus-7,wattmetre_power_watt,84.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.83977+02:00,taurus-7,wattmetre_power_watt,85.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.859817+02:00,taurus-7,wattmetre_power_watt,83.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.87972+02:00,taurus-7,wattmetre_power_watt,82.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.899671+02:00,taurus-7,wattmetre_power_watt,80.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.919868+02:00,taurus-7,wattmetre_power_watt,78,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.959743+02:00,taurus-7,wattmetre_power_watt,80.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.97979+02:00,taurus-7,wattmetre_power_watt,81.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:10.999732+02:00,taurus-7,wattmetre_power_watt,82,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.019925+02:00,taurus-7,wattmetre_power_watt,84.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.039946+02:00,taurus-7,wattmetre_power_watt,87,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.05976+02:00,taurus-7,wattmetre_power_watt,89.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.079719+02:00,taurus-7,wattmetre_power_watt,85.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.09976+02:00,taurus-7,wattmetre_power_watt,85.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.119904+02:00,taurus-7,wattmetre_power_watt,85.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.139756+02:00,taurus-7,wattmetre_power_watt,84.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.159761+02:00,taurus-7,wattmetre_power_watt,79.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.179756+02:00,taurus-7,wattmetre_power_watt,85.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.199766+02:00,taurus-7,wattmetre_power_watt,85.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.219896+02:00,taurus-7,wattmetre_power_watt,85.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.23985+02:00,taurus-7,wattmetre_power_watt,85,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.259804+02:00,taurus-7,wattmetre_power_watt,84.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.279798+02:00,taurus-7,wattmetre_power_watt,80.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.299761+02:00,taurus-7,wattmetre_power_watt,81.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.319757+02:00,taurus-7,wattmetre_power_watt,86.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.339846+02:00,taurus-7,wattmetre_power_watt,84.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.359827+02:00,taurus-7,wattmetre_power_watt,85.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.3798+02:00,taurus-7,wattmetre_power_watt,88.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.399766+02:00,taurus-7,wattmetre_power_watt,81.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.419762+02:00,taurus-7,wattmetre_power_watt,79.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.439857+02:00,taurus-7,wattmetre_power_watt,80.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.459778+02:00,taurus-7,wattmetre_power_watt,84.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.479792+02:00,taurus-7,wattmetre_power_watt,84.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.539709+02:00,taurus-7,wattmetre_power_watt,83.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.55982+02:00,taurus-7,wattmetre_power_watt,87.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.579826+02:00,taurus-7,wattmetre_power_watt,77.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.59973+02:00,taurus-7,wattmetre_power_watt,85.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.659839+02:00,taurus-7,wattmetre_power_watt,82.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.679812+02:00,taurus-7,wattmetre_power_watt,82.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.699757+02:00,taurus-7,wattmetre_power_watt,78.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.719725+02:00,taurus-7,wattmetre_power_watt,82.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.739663+02:00,taurus-7,wattmetre_power_watt,84.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.759866+02:00,taurus-7,wattmetre_power_watt,83.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.779781+02:00,taurus-7,wattmetre_power_watt,92.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.799813+02:00,taurus-7,wattmetre_power_watt,95,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.819769+02:00,taurus-7,wattmetre_power_watt,102.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.839701+02:00,taurus-7,wattmetre_power_watt,97.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.859686+02:00,taurus-7,wattmetre_power_watt,92.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.879832+02:00,taurus-7,wattmetre_power_watt,88.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.899803+02:00,taurus-7,wattmetre_power_watt,79.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.919776+02:00,taurus-7,wattmetre_power_watt,78.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.939702+02:00,taurus-7,wattmetre_power_watt,72,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.959674+02:00,taurus-7,wattmetre_power_watt,75.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.979816+02:00,taurus-7,wattmetre_power_watt,84.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:11.999798+02:00,taurus-7,wattmetre_power_watt,81.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.019746+02:00,taurus-7,wattmetre_power_watt,78.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.039718+02:00,taurus-7,wattmetre_power_watt,82.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.059676+02:00,taurus-7,wattmetre_power_watt,79.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.079883+02:00,taurus-7,wattmetre_power_watt,84.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.099798+02:00,taurus-7,wattmetre_power_watt,85.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.119722+02:00,taurus-7,wattmetre_power_watt,87,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.139715+02:00,taurus-7,wattmetre_power_watt,84.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.15965+02:00,taurus-7,wattmetre_power_watt,87.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.179839+02:00,taurus-7,wattmetre_power_watt,90.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.199806+02:00,taurus-7,wattmetre_power_watt,87.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.259681+02:00,taurus-7,wattmetre_power_watt,88.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.279694+02:00,taurus-7,wattmetre_power_watt,84.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.299818+02:00,taurus-7,wattmetre_power_watt,85.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.319803+02:00,taurus-7,wattmetre_power_watt,84.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.399771+02:00,taurus-7,wattmetre_power_watt,103.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.41982+02:00,taurus-7,wattmetre_power_watt,108.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.439776+02:00,taurus-7,wattmetre_power_watt,112.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.45974+02:00,taurus-7,wattmetre_power_watt,115.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.4797+02:00,taurus-7,wattmetre_power_watt,102.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.499696+02:00,taurus-7,wattmetre_power_watt,110.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.519763+02:00,taurus-7,wattmetre_power_watt,112.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.53973+02:00,taurus-7,wattmetre_power_watt,111,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.559738+02:00,taurus-7,wattmetre_power_watt,104.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.579697+02:00,taurus-7,wattmetre_power_watt,91,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.599697+02:00,taurus-7,wattmetre_power_watt,83.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.619821+02:00,taurus-7,wattmetre_power_watt,79.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.639762+02:00,taurus-7,wattmetre_power_watt,86,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.679693+02:00,taurus-7,wattmetre_power_watt,110.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.699699+02:00,taurus-7,wattmetre_power_watt,108.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.719758+02:00,taurus-7,wattmetre_power_watt,112.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.739782+02:00,taurus-7,wattmetre_power_watt,109.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.759842+02:00,taurus-7,wattmetre_power_watt,100.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.779741+02:00,taurus-7,wattmetre_power_watt,92.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.799681+02:00,taurus-7,wattmetre_power_watt,88.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.81967+02:00,taurus-7,wattmetre_power_watt,85.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.839811+02:00,taurus-7,wattmetre_power_watt,94.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.85972+02:00,taurus-7,wattmetre_power_watt,98.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.879723+02:00,taurus-7,wattmetre_power_watt,101.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.899708+02:00,taurus-7,wattmetre_power_watt,107.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.919682+02:00,taurus-7,wattmetre_power_watt,108.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.939819+02:00,taurus-7,wattmetre_power_watt,105.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.959752+02:00,taurus-7,wattmetre_power_watt,95.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.979713+02:00,taurus-7,wattmetre_power_watt,98.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:12.999667+02:00,taurus-7,wattmetre_power_watt,96.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.019675+02:00,taurus-7,wattmetre_power_watt,87.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.039804+02:00,taurus-7,wattmetre_power_watt,79.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.059775+02:00,taurus-7,wattmetre_power_watt,88.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.079728+02:00,taurus-7,wattmetre_power_watt,89.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.099696+02:00,taurus-7,wattmetre_power_watt,83.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.119663+02:00,taurus-7,wattmetre_power_watt,92.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.139703+02:00,taurus-7,wattmetre_power_watt,93.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.159776+02:00,taurus-7,wattmetre_power_watt,106.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.179746+02:00,taurus-7,wattmetre_power_watt,113.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.199714+02:00,taurus-7,wattmetre_power_watt,107.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.219653+02:00,taurus-7,wattmetre_power_watt,101.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.279778+02:00,taurus-7,wattmetre_power_watt,86.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.299692+02:00,taurus-7,wattmetre_power_watt,76,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.319667+02:00,taurus-7,wattmetre_power_watt,82.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.339878+02:00,taurus-7,wattmetre_power_watt,79.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.379742+02:00,taurus-7,wattmetre_power_watt,87.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.439702+02:00,taurus-7,wattmetre_power_watt,85.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.45962+02:00,taurus-7,wattmetre_power_watt,85.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.479785+02:00,taurus-7,wattmetre_power_watt,81.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.499741+02:00,taurus-7,wattmetre_power_watt,85.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.559698+02:00,taurus-7,wattmetre_power_watt,82.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.579774+02:00,taurus-7,wattmetre_power_watt,81.3,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.599748+02:00,taurus-7,wattmetre_power_watt,82.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.619723+02:00,taurus-7,wattmetre_power_watt,82.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.639702+02:00,taurus-7,wattmetre_power_watt,79.5,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.659615+02:00,taurus-7,wattmetre_power_watt,83.1,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.679773+02:00,taurus-7,wattmetre_power_watt,84,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.699713+02:00,taurus-7,wattmetre_power_watt,87.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.719706+02:00,taurus-7,wattmetre_power_watt,93.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.739703+02:00,taurus-7,wattmetre_power_watt,92.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.759703+02:00,taurus-7,wattmetre_power_watt,90,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.779538+02:00,taurus-7,wattmetre_power_watt,87,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.799739+02:00,taurus-7,wattmetre_power_watt,85.2,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.819649+02:00,taurus-7,wattmetre_power_watt,84.6,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.85965+02:00,taurus-7,wattmetre_power_watt,78.7,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.879772+02:00,taurus-7,wattmetre_power_watt,78.9,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.899736+02:00,taurus-7,wattmetre_power_watt,80.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.919651+02:00,taurus-7,wattmetre_power_watt,84,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.939663+02:00,taurus-7,wattmetre_power_watt,84.8,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.959705+02:00,taurus-7,wattmetre_power_watt,83,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.979569+02:00,taurus-7,wattmetre_power_watt,85.4,"{""_device_orig"": [""wattmetre1-port6""]}"
2026-04-29T19:47:13.999744+02:00,taurus-7,wattmetre_power_watt,90.1,"{""_device_orig"": [""wattmetre1-port6""]}"
